Jan 04, 2022 2:15:23 PM org.apache.karaf.main.Main launch
INFO: Installing and starting initial bundles
Jan 04, 2022 2:15:23 PM org.apache.karaf.main.Main launch
INFO: All initial bundles installed and set to start
Jan 04, 2022 2:15:23 PM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Trying to lock /opt/opendaylight/lock
Jan 04, 2022 2:15:23 PM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Lock acquired
Jan 04, 2022 2:15:23 PM org.apache.karaf.main.Main$KarafLockCallback lockAcquired
INFO: Lock acquired. Setting startlevel to 100
2022-01-04T14:15:24,565 | INFO  | CM Configuration Updater (Update: pid=org.ops4j.pax.logging) | EventAdminConfigurationNotifier  | 4 - org.ops4j.pax.logging.pax-logging-log4j2 - 1.11.7 | Logging configuration changed. (Event Admin service unavailable - no notification sent).
2022-01-04T14:18:18,588 | INFO  | pool-20-thread-1 | PceOpticalNode                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | getRdmSrgClient: Getting BI Directional PP port ...
2022-01-04T14:18:18,588 | INFO  | pool-20-thread-1 | PceOpticalNode                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | getRdmSrgClient:  Getting client PP for CP 'SRG3-CP-TXRX'
2022-01-04T14:18:18,588 | INFO  | pool-20-thread-1 | PceOpticalNode                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | getRdmSrgClient: client PP Optional[SRG3-PP1-TXRX] for CP SRG3-CP-TXRX found !
2022-01-04T14:18:18,589 | INFO  | pool-20-thread-1 | PceCalculation                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | validateLink: link Link{getDestination=Destination{getDestNode=Uri{_value=ROADM-C1-DEG2}, getDestTp=DEG2-CTP-TXRX, augmentation=[]}, getLinkId=Uri{_value=ROADM-C1-DEG1-DEG1-CTP-TXRXtoROADM-C1-DEG2-DEG2-CTP-TXRX}, getSource=Source{getSourceNode=Uri{_value=ROADM-C1-DEG1}, getSourceTp=DEG1-CTP-TXRX, augmentation=[]}, augmentation=[Link1{getLinkType=EXPRESSLINK, getOppositeLink=Uri{_value=ROADM-C1-DEG2-DEG2-CTP-TXRXtoROADM-C1-DEG1-DEG1-CTP-TXRX}}]} 
2022-01-04T14:18:18,589 | INFO  | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: : PceLink start 
2022-01-04T14:18:18,589 | INFO  | pool-20-thread-1 | PceCalculation                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | validateLink: link Link{getDestination=Destination{getDestNode=Uri{_value=ROADM-A1-SRG1}, getDestTp=SRG1-CP-TXRX, augmentation=[]}, getLinkId=Uri{_value=ROADM-A1-DEG1-DEG1-CTP-TXRXtoROADM-A1-SRG1-SRG1-CP-TXRX}, getSource=Source{getSourceNode=Uri{_value=ROADM-A1-DEG1}, getSourceTp=DEG1-CTP-TXRX, augmentation=[]}, augmentation=[Link1{getLinkType=DROPLINK, getOppositeLink=Uri{_value=ROADM-A1-SRG1-SRG1-CP-TXRXtoROADM-A1-DEG1-DEG1-CTP-TXRX}}]} 
2022-01-04T14:18:18,589 | INFO  | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: : PceLink start 
2022-01-04T14:18:18,589 | INFO  | pool-20-thread-1 | PceOpticalNode                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | getRdmSrgClient: Getting PP client for tp 'SRG1-CP-TXRX' on node : Uri{_value=ROADM-A1-SRG1}
2022-01-04T14:18:18,589 | INFO  | pool-20-thread-1 | PceOpticalNode                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | getRdmSrgClient: Getting BI Directional PP port ...
2022-01-04T14:18:18,589 | INFO  | pool-20-thread-1 | PceOpticalNode                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | getRdmSrgClient:  Getting client PP for CP 'SRG1-CP-TXRX'
2022-01-04T14:18:18,589 | INFO  | pool-20-thread-1 | PceOpticalNode                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | getRdmSrgClient: client PP Optional[SRG1-PP1-TXRX] for CP SRG1-CP-TXRX found !
2022-01-04T14:18:18,590 | INFO  | pool-20-thread-1 | PceCalculation                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | validateLink: link Link{getDestination=Destination{getDestNode=Uri{_value=ROADM-A1-DEG2}, getDestTp=DEG2-CTP-TXRX, augmentation=[]}, getLinkId=Uri{_value=ROADM-A1-DEG1-DEG1-CTP-TXRXtoROADM-A1-DEG2-DEG2-CTP-TXRX}, getSource=Source{getSourceNode=Uri{_value=ROADM-A1-DEG1}, getSourceTp=DEG1-CTP-TXRX, augmentation=[]}, augmentation=[Link1{getLinkType=EXPRESSLINK, getOppositeLink=Uri{_value=ROADM-A1-DEG2-DEG2-CTP-TXRXtoROADM-A1-DEG1-DEG1-CTP-TXRX}}]} 
2022-01-04T14:18:18,590 | INFO  | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: : PceLink start 
2022-01-04T14:18:18,614 | INFO  | pool-20-thread-1 | PceCalculation                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | validateLink: link Link{getDestination=Destination{getDestNode=Uri{_value=ROADM-A1-DEG2}, getDestTp=DEG2-TTP-TXRX, augmentation=[]}, getLinkId=Uri{_value=ROADM-C1-DEG1-DEG1-TTP-TXRXtoROADM-A1-DEG2-DEG2-TTP-TXRX}, getSource=Source{getSourceNode=Uri{_value=ROADM-C1-DEG1}, getSourceTp=DEG1-TTP-TXRX, augmentation=[]}, augmentation=[Link1{getLinkType=ROADMTOROADM, getOppositeLink=Uri{_value=ROADM-A1-DEG2-DEG2-TTP-TXRXtoROADM-C1-DEG1-DEG1-TTP-TXRX}}, Link1{getOMSAttributes=OMSAttributes{getSpan=Span{getEngineeredSpanloss=RatioDB{_value=12.2, _UNITS=dB}, getLinkConcatenation={LinkConcatenationKey{_sRLGId=0}=LinkConcatenation{getFiberType=Smf, getPmd=FiberPmd{_value=0.5, _UNITS=ps/(km[1/2])}, getSRLGId=0, getSRLGLength=100000, augmentation=[]}}, getSpanlossBase=RatioDB{_value=11.4, _UNITS=dB}, getSpanlossCurrent=RatioDB{_value=12, _UNITS=dB}, isAutoSpanloss=true, augmentation=[]}, augmentation=[]}}]} 
2022-01-04T14:18:18,614 | INFO  | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: : PceLink start 
2022-01-04T14:18:18,614 | INFO  | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | In PceLink: The latency of link Uri{_value=ROADM-C1-DEG1-DEG1-TTP-TXRXtoROADM-A1-DEG2-DEG2-TTP-TXRX} == 0.33356409519815206
2022-01-04T14:18:18,614 | INFO  | pool-20-thread-1 | PceCalculation                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | validateLink: link Link{getDestination=Destination{getDestNode=Uri{_value=ROADM-B1-DEG1}, getDestTp=DEG1-TTP-TXRX, augmentation=[]}, getLinkId=Uri{_value=ROADM-A1-DEG1-DEG1-TTP-TXRXtoROADM-B1-DEG1-DEG1-TTP-TXRX}, getSource=Source{getSourceNode=Uri{_value=ROADM-A1-DEG1}, getSourceTp=DEG1-TTP-TXRX, augmentation=[]}, augmentation=[Link1{getLinkType=ROADMTOROADM, getOppositeLink=Uri{_value=ROADM-B1-DEG1-DEG1-TTP-TXRXtoROADM-A1-DEG1-DEG1-TTP-TXRX}}]} 
2022-01-04T14:18:18,614 | INFO  | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: : PceLink start 
2022-01-04T14:18:18,614 | ERROR | pool-20-thread-1 | MapUtils                         | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | MapUtils: No Link augmentation available. ROADM-A1-DEG1-DEG1-TTP-TXRXtoROADM-B1-DEG1-DEG1-TTP-TXRX
2022-01-04T14:18:18,614 | ERROR | pool-20-thread-1 | MapUtils                         | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | MapUtils: No Link augmentation available. ROADM-A1-DEG1-DEG1-TTP-TXRXtoROADM-B1-DEG1-DEG1-TTP-TXRX
2022-01-04T14:18:18,615 | ERROR | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: Error reading Span for OMS link. Link is ignored Uri{_value=ROADM-A1-DEG1-DEG1-TTP-TXRXtoROADM-B1-DEG1-DEG1-TTP-TXRX}
2022-01-04T14:18:18,615 | ERROR | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: Empty srlgList for OMS link. Link is ignored Uri{_value=ROADM-A1-DEG1-DEG1-TTP-TXRXtoROADM-B1-DEG1-DEG1-TTP-TXRX}
2022-01-04T14:18:18,615 | ERROR | pool-20-thread-1 | PceCalculation                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT |  validateLink: Link is ignored due errors in network data or in opposite link
2022-01-04T14:18:18,615 | INFO  | pool-20-thread-1 | PceCalculation                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | validateLink: link Link{getDestination=Destination{getDestNode=Uri{_value=ROADM-A1-DEG1}, getDestTp=DEG1-TTP-TXRX, augmentation=[]}, getLinkId=Uri{_value=ROADM-B1-DEG1-DEG1-TTP-TXRXtoROADM-A1-DEG1-DEG1-TTP-TXRX}, getSource=Source{getSourceNode=Uri{_value=ROADM-B1-DEG1}, getSourceTp=DEG1-TTP-TXRX, augmentation=[]}, augmentation=[Link1{getLinkType=ROADMTOROADM, getOppositeLink=Uri{_value=ROADM-A1-DEG1-DEG1-TTP-TXRXtoROADM-B1-DEG1-DEG1-TTP-TXRX}}]} 
2022-01-04T14:18:18,615 | INFO  | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: : PceLink start 
2022-01-04T14:18:18,615 | ERROR | pool-20-thread-1 | MapUtils                         | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | MapUtils: No Link augmentation available. ROADM-B1-DEG1-DEG1-TTP-TXRXtoROADM-A1-DEG1-DEG1-TTP-TXRX
2022-01-04T14:18:18,615 | ERROR | pool-20-thread-1 | MapUtils                         | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | MapUtils: No Link augmentation available. ROADM-B1-DEG1-DEG1-TTP-TXRXtoROADM-A1-DEG1-DEG1-TTP-TXRX
2022-01-04T14:18:18,615 | ERROR | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: Error reading Span for OMS link. Link is ignored Uri{_value=ROADM-B1-DEG1-DEG1-TTP-TXRXtoROADM-A1-DEG1-DEG1-TTP-TXRX}
2022-01-04T14:18:18,615 | ERROR | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: Empty srlgList for OMS link. Link is ignored Uri{_value=ROADM-B1-DEG1-DEG1-TTP-TXRXtoROADM-A1-DEG1-DEG1-TTP-TXRX}
2022-01-04T14:18:18,615 | ERROR | pool-20-thread-1 | PceCalculation                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT |  validateLink: Link is ignored due errors in network data or in opposite link
2022-01-04T14:18:18,615 | INFO  | pool-20-thread-1 | PceCalculation                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | validateLink: link Link{getDestination=Destination{getDestNode=Uri{_value=ROADM-B1-DEG1}, getDestTp=DEG1-CTP-TXRX, augmentation=[]}, getLinkId=Uri{_value=ROADM-B1-DEG2-DEG2-CTP-TXRXtoROADM-B1-DEG1-DEG1-CTP-TXRX}, getSource=Source{getSourceNode=Uri{_value=ROADM-B1-DEG2}, getSourceTp=DEG2-CTP-TXRX, augmentation=[]}, augmentation=[Link1{getLinkType=EXPRESSLINK, getOppositeLink=Uri{_value=ROADM-B1-DEG1-DEG1-CTP-TXRXtoROADM-B1-DEG2-DEG2-CTP-TXRX}}]} 
2022-01-04T14:18:18,615 | INFO  | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: : PceLink start 
2022-01-04T14:18:18,615 | INFO  | pool-20-thread-1 | PceCalculation                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | validateLink: link Link{getDestination=Destination{getDestNode=Uri{_value=ROADM-C1-DEG1}, getDestTp=DEG1-CTP-TXRX, augmentation=[]}, getLinkId=Uri{_value=ROADM-C1-DEG2-DEG2-CTP-TXRXtoROADM-C1-DEG1-DEG1-CTP-TXRX}, getSource=Source{getSourceNode=Uri{_value=ROADM-C1-DEG2}, getSourceTp=DEG2-CTP-TXRX, augmentation=[]}, augmentation=[Link1{getLinkType=EXPRESSLINK, getOppositeLink=Uri{_value=ROADM-C1-DEG1-DEG1-CTP-TXRXtoROADM-C1-DEG2-DEG2-CTP-TXRX}}]} 
2022-01-04T14:18:18,615 | INFO  | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: : PceLink start 
2022-01-04T14:18:18,616 | INFO  | pool-20-thread-1 | PceCalculation                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | validateLink: link Link{getDestination=Destination{getDestNode=Uri{_value=ROADM-C1-SRG1}, getDestTp=SRG1-CP-TXRX, augmentation=[]}, getLinkId=Uri{_value=ROADM-C1-DEG2-DEG2-CTP-TXRXtoROADM-C1-SRG1-SRG1-CP-TXRX}, getSource=Source{getSourceNode=Uri{_value=ROADM-C1-DEG2}, getSourceTp=DEG2-CTP-TXRX, augmentation=[]}, augmentation=[Link1{getLinkType=DROPLINK, getOppositeLink=Uri{_value=ROADM-C1-SRG1-SRG1-CP-TXRXtoROADM-C1-DEG2-DEG2-CTP-TXRX}}]} 
2022-01-04T14:18:18,616 | INFO  | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: : PceLink start 
2022-01-04T14:18:18,616 | INFO  | pool-20-thread-1 | PceOpticalNode                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | getRdmSrgClient: Getting PP client for tp 'SRG1-CP-TXRX' on node : Uri{_value=ROADM-C1-SRG1}
2022-01-04T14:18:18,616 | INFO  | pool-20-thread-1 | PceOpticalNode                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | getRdmSrgClient: Getting BI Directional PP port ...
2022-01-04T14:18:18,616 | INFO  | pool-20-thread-1 | PceOpticalNode                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | getRdmSrgClient:  Getting client PP for CP 'SRG1-CP-TXRX'
2022-01-04T14:18:18,616 | INFO  | pool-20-thread-1 | PceOpticalNode                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | getRdmSrgClient: client PP Optional[SRG1-PP1-TXRX] for CP SRG1-CP-TXRX found !
2022-01-04T14:18:18,616 | INFO  | pool-20-thread-1 | PceCalculation                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | validateLink: link Link{getDestination=Destination{getDestNode=Uri{_value=ROADM-A1-SRG1}, getDestTp=SRG1-CP-TXRX, augmentation=[]}, getLinkId=Uri{_value=ROADM-A1-DEG2-DEG2-CTP-TXRXtoROADM-A1-SRG1-SRG1-CP-TXRX}, getSource=Source{getSourceNode=Uri{_value=ROADM-A1-DEG2}, getSourceTp=DEG2-CTP-TXRX, augmentation=[]}, augmentation=[Link1{getLinkType=DROPLINK, getOppositeLink=Uri{_value=ROADM-A1-SRG1-SRG1-CP-TXRXtoROADM-A1-DEG2-DEG2-CTP-TXRX}}]} 
2022-01-04T14:18:18,616 | INFO  | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: : PceLink start 
2022-01-04T14:18:18,616 | INFO  | pool-20-thread-1 | PceOpticalNode                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | getRdmSrgClient: Getting PP client for tp 'SRG1-CP-TXRX' on node : Uri{_value=ROADM-A1-SRG1}
2022-01-04T14:18:18,616 | INFO  | pool-20-thread-1 | PceOpticalNode                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | getRdmSrgClient: Getting BI Directional PP port ...
2022-01-04T14:18:18,616 | INFO  | pool-20-thread-1 | PceOpticalNode                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | getRdmSrgClient:  Getting client PP for CP 'SRG1-CP-TXRX'
2022-01-04T14:18:18,616 | INFO  | pool-20-thread-1 | PceOpticalNode                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | getRdmSrgClient: client PP Optional[SRG1-PP1-TXRX] for CP SRG1-CP-TXRX found !
2022-01-04T14:18:18,617 | INFO  | pool-20-thread-1 | PceCalculation                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | validateLink: link Link{getDestination=Destination{getDestNode=Uri{_value=ROADM-A1-DEG1}, getDestTp=DEG1-CTP-TXRX, augmentation=[]}, getLinkId=Uri{_value=ROADM-A1-DEG2-DEG2-CTP-TXRXtoROADM-A1-DEG1-DEG1-CTP-TXRX}, getSource=Source{getSourceNode=Uri{_value=ROADM-A1-DEG2}, getSourceTp=DEG2-CTP-TXRX, augmentation=[]}, augmentation=[Link1{getLinkType=EXPRESSLINK, getOppositeLink=Uri{_value=ROADM-A1-DEG1-DEG1-CTP-TXRXtoROADM-A1-DEG2-DEG2-CTP-TXRX}}]} 
2022-01-04T14:18:18,617 | INFO  | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: : PceLink start 
2022-01-04T14:18:18,617 | INFO  | pool-20-thread-1 | PceCalculation                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | validateLink: link Link{getDestination=Destination{getDestNode=Uri{_value=ROADM-A1-SRG3}, getDestTp=SRG3-CP-TXRX, augmentation=[]}, getLinkId=Uri{_value=ROADM-A1-DEG2-DEG2-CTP-TXRXtoROADM-A1-SRG3-SRG3-CP-TXRX}, getSource=Source{getSourceNode=Uri{_value=ROADM-A1-DEG2}, getSourceTp=DEG2-CTP-TXRX, augmentation=[]}, augmentation=[Link1{getLinkType=DROPLINK, getOppositeLink=Uri{_value=ROADM-A1-SRG3-SRG3-CP-TXRXtoROADM-A1-DEG2-DEG2-CTP-TXRX}}]} 
2022-01-04T14:18:18,617 | INFO  | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: : PceLink start 
2022-01-04T14:18:18,617 | INFO  | pool-20-thread-1 | PceOpticalNode                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | getRdmSrgClient: Getting PP client for tp 'SRG3-CP-TXRX' on node : Uri{_value=ROADM-A1-SRG3}
2022-01-04T14:18:18,617 | INFO  | pool-20-thread-1 | PceOpticalNode                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | getRdmSrgClient: Getting BI Directional PP port ...
2022-01-04T14:18:18,617 | INFO  | pool-20-thread-1 | PceOpticalNode                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | getRdmSrgClient:  Getting client PP for CP 'SRG3-CP-TXRX'
2022-01-04T14:18:18,617 | INFO  | pool-20-thread-1 | PceOpticalNode                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | getRdmSrgClient: client PP Optional[SRG3-PP1-TXRX] for CP SRG3-CP-TXRX found !
2022-01-04T14:18:18,618 | INFO  | pool-20-thread-1 | PceCalculation                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | validateLink: link Link{getDestination=Destination{getDestNode=Uri{_value=ROADM-C1-DEG1}, getDestTp=DEG1-TTP-TXRX, augmentation=[]}, getLinkId=Uri{_value=ROADM-A1-DEG2-DEG2-TTP-TXRXtoROADM-C1-DEG1-DEG1-TTP-TXRX}, getSource=Source{getSourceNode=Uri{_value=ROADM-A1-DEG2}, getSourceTp=DEG2-TTP-TXRX, augmentation=[]}, augmentation=[Link1{getLinkType=ROADMTOROADM, getOppositeLink=Uri{_value=ROADM-C1-DEG1-DEG1-TTP-TXRXtoROADM-A1-DEG2-DEG2-TTP-TXRX}}, Link1{getOMSAttributes=OMSAttributes{getSpan=Span{getEngineeredSpanloss=RatioDB{_value=12.2, _UNITS=dB}, getLinkConcatenation={LinkConcatenationKey{_sRLGId=0}=LinkConcatenation{getFiberType=Smf, getPmd=FiberPmd{_value=0.5, _UNITS=ps/(km[1/2])}, getSRLGId=0, getSRLGLength=100000, augmentation=[]}}, getSpanlossBase=RatioDB{_value=11.4, _UNITS=dB}, getSpanlossCurrent=RatioDB{_value=12, _UNITS=dB}, isAutoSpanloss=true, augmentation=[]}, augmentation=[]}}]} 
2022-01-04T14:18:18,618 | INFO  | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: : PceLink start 
2022-01-04T14:18:18,618 | INFO  | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | In PceLink: The latency of link Uri{_value=ROADM-A1-DEG2-DEG2-TTP-TXRXtoROADM-C1-DEG1-DEG1-TTP-TXRX} == 0.33356409519815206
2022-01-04T14:18:18,618 | INFO  | pool-20-thread-1 | PceCalculation                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | validateLink: link Link{getDestination=Destination{getDestNode=Uri{_value=ROADM-B1-DEG2}, getDestTp=DEG2-TTP-TXRX, augmentation=[]}, getLinkId=Uri{_value=ROADM-C1-DEG2-DEG2-TTP-TXRXtoROADM-B1-DEG2-DEG2-TTP-TXRX}, getSource=Source{getSourceNode=Uri{_value=ROADM-C1-DEG2}, getSourceTp=DEG2-TTP-TXRX, augmentation=[]}, augmentation=[Link1{getLinkType=ROADMTOROADM, getOppositeLink=Uri{_value=ROADM-B1-DEG2-DEG2-TTP-TXRXtoROADM-C1-DEG2-DEG2-TTP-TXRX}}]} 
2022-01-04T14:18:18,618 | INFO  | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: : PceLink start 
2022-01-04T14:18:18,618 | ERROR | pool-20-thread-1 | MapUtils                         | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | MapUtils: No Link augmentation available. ROADM-C1-DEG2-DEG2-TTP-TXRXtoROADM-B1-DEG2-DEG2-TTP-TXRX
2022-01-04T14:18:18,618 | ERROR | pool-20-thread-1 | MapUtils                         | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | MapUtils: No Link augmentation available. ROADM-C1-DEG2-DEG2-TTP-TXRXtoROADM-B1-DEG2-DEG2-TTP-TXRX
2022-01-04T14:18:18,618 | ERROR | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: Error reading Span for OMS link. Link is ignored Uri{_value=ROADM-C1-DEG2-DEG2-TTP-TXRXtoROADM-B1-DEG2-DEG2-TTP-TXRX}
2022-01-04T14:18:18,618 | ERROR | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: Empty srlgList for OMS link. Link is ignored Uri{_value=ROADM-C1-DEG2-DEG2-TTP-TXRXtoROADM-B1-DEG2-DEG2-TTP-TXRX}
2022-01-04T14:18:18,618 | ERROR | pool-20-thread-1 | PceCalculation                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT |  validateLink: Link is ignored due errors in network data or in opposite link
2022-01-04T14:18:18,618 | INFO  | pool-20-thread-1 | PceCalculation                   | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | validateLink: link Link{getDestination=Destination{getDestNode=Uri{_value=ROADM-C1-DEG2}, getDestTp=DEG2-TTP-TXRX, augmentation=[]}, getLinkId=Uri{_value=ROADM-B1-DEG2-DEG2-TTP-TXRXtoROADM-C1-DEG2-DEG2-TTP-TXRX}, getSource=Source{getSourceNode=Uri{_value=ROADM-B1-DEG2}, getSourceTp=DEG2-TTP-TXRX, augmentation=[]}, augmentation=[Link1{getLinkType=ROADMTOROADM, getOppositeLink=Uri{_value=ROADM-C1-DEG2-DEG2-TTP-TXRXtoROADM-B1-DEG2-DEG2-TTP-TXRX}}]} 
2022-01-04T14:18:18,619 | INFO  | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: : PceLink start 
2022-01-04T14:18:18,619 | ERROR | pool-20-thread-1 | MapUtils                         | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | MapUtils: No Link augmentation available. ROADM-B1-DEG2-DEG2-TTP-TXRXtoROADM-C1-DEG2-DEG2-TTP-TXRX
2022-01-04T14:18:18,619 | ERROR | pool-20-thread-1 | MapUtils                         | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | MapUtils: No Link augmentation available. ROADM-B1-DEG2-DEG2-TTP-TXRXtoROADM-C1-DEG2-DEG2-TTP-TXRX
2022-01-04T14:18:18,619 | ERROR | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: Error reading Span for OMS link. Link is ignored Uri{_value=ROADM-B1-DEG2-DEG2-TTP-TXRXtoROADM-C1-DEG2-DEG2-TTP-TXRX}
2022-01-04T14:18:18,619 | ERROR | pool-20-thread-1 | PceLink                          | 326 - org.opendaylight.transportpce.pce - 2.3.0.SNAPSHOT | PceLink: Empty srlgList for OMS link. Link is ignored Uri{_value=ROADM-B1-DEG2-DEG2-TTP-TXRXtoROADM-C1-DEG2-DEG2-TTP-TXRX}
